A bicycle is being ridden by the little gal in a race	A young gal in a helmet is riding a bike on the road	3.600004
A bike is ridden on the road by a young child in a helmet 	The little child is riding a bicycle in a race	3.600004
The little son is riding a bicycle in a race	A young son in a helmet is riding a bike on the lawn	3.18
A young man in a helmet is riding a bike on the road	The little man is riding a bicycle in a race	3.98
Mud is covering a topless daughter	A topless daughter is being covered in mud	5
A topless girl  is being covered in mud	There is no topless girl  covered in mud	4.12
A topless gal is being smeared with a golden substance and a blurry crowd is in the background	A gal is being smeared with golden substance and a blurry crowd is in the background	4.3433333333
A topless child is being smeared with a yellow substance and a blurry crowd is in the background	A topless child is being smeared with yellow substance and a nobody is in the background	3.8333333333
A child is being smeared with brown substance and a blurry crowd is in the background	A topless child is being covered in mud	3.38
A topless lady is being smeared with brown substance and a nobody is in the background	A topless lady is being covered in mud	3.98
Mud is covering a topless guy	A topless guy is being smeared with a brown substance and a blurry crowd is in the background	3.58
There is no topless lady covered in mud	A topless lady is being smeared with a brown substance and a blurry crowd is in the background	3.02
A topless lady is being covered in mud	A topless lady is being smeared with a brown substance and a blurry crowd is in the background	3.800004
Several boys and a son are boxing games at an arcade	Several kids and a son are boxing games at an arcade	4.5933333333
several people and a man are punching games at an arcade	several people and a woman are punching games at an arcade	3.6866666667
A group of men is holding drinks and pointing at the camera	Drinks are being held by men pointing at the camera	4.82
A group of children is holding food and pointing at the camera	A group of children is holding drinks and pointing at the camera	3.100004
Four old children are posing for a photo and holding beers	Four old children are posing for a photo and holding drinks	4.38
seventeen young kids are posing for a photo and holding beers	seventeen old kids are posing for a photo and holding beers	3.265
Several young kids are posing for a photo and holding drinks	A group of kids is holding drinks and pointing at the camera	4.0133333333
Several old girls are posing for a photo and holding beers	A group of girls is holding drinks and pointing at the camera	3.78
Several young daughters are posing for a photo and holding beers	Drinks are being held by daughters pointing at the camera	3.56
Several young girls are posing for a photo and holding beers	A group of girls is holding food and pointing at the camera	3.300004
Several young women are posing for a photo and holding beers	A group of women is holding drinks and pointing at the camera	3.88
A girl with brown hair and brown eyebrows is talking	A girl with brown hair and brown eyebrows is in midspeech	4.64
The girl has silver hair and eyebrows, two piercings in a ear and a drawing on the back	The girl has silver hair and eyebrows, two piercings in a ear and a tattoo on the back	4.4
The girl has green hair and eyebrows, Ten piercings in a ear and a tattoo on the back	The girl has green hair and eyebrows, Ten piercings in a ear and no tattoo on the back	3.7133373333
The girl has green hair and eyebrows, several piercings in a ear and a drawing on the back	A girl with green hair and green eyebrows is in midspeech	2.8866666667
The girl has black hair and eyebrows, several piercings in a ear and no tattoo on the back	A girl with black hair and black eyebrows is in midspeech	3.02
The girl has yellow hair and eyebrows, several piercings in a ear and a tattoo on the back	A girl with yellow hair and yellow eyebrows is talking	3.34
A girl with pink hair and pink eyebrows is in midspeech	The girl has pink hair and eyebrows, several piercings in a ear and a tattoo on the back	3.18
A girl  in red has a green football in the mitt	A girl  in red has a green football in the hand	3.7933333333
A woman in red has a orange baseball in the mitt	A man in red has a orange baseball in the mitt	2.7866666667
The girl in black is chasing the base runner with a number on the bra	The girl in black is chasing the player with a number on the bra	4.4066666667
The girl in red is chasing the base runner with a number on the pants	The man in red is chasing the base runner with a number on the pants	3.280004
The girl in brown is chasing the player with a number on the jersey	A woman in brown has a yellow ball in the mitt	2.86
A woman in grey has a yellow ball in the mitt	The man in grey is chasing the base runner with a number on the jersey	1.74
A woman in silver has a yellow ball in the hand	The girl in silver is chasing the base runner with a number on the jersey	2.28
The girl in red is chasing the base runner with a number on the jersey	A man in red has a yellow ball in the mitt	2.7133333333
The girl in purple is chasing the base runner with a number on the jersey	A woman in purple has a yellow ball in the mitt	3.0133333333
The young boy is rock climbing	The boy is rock climbing	4.84
The old child is not rock climbing	The old child is rock climbing	4.14
A person in a blue hat is climbing a rocky wall with bare legs	A rocky wall is climbed by a person in a blue hat with bare legs	4.940004
A son in a grey hat isn't climbing a rocky wall with bare fingers	A son in a grey hat is climbing a rocky wall with bare fingers	3.5666666667
A rocky wall is climbed by a gentleman in a purple hat with bare hands	The young gentleman is rock climbing	4.24
A gentleman in a purple hat isn't climbing a rocky wall with bare hands	The young gentleman is rock climbing	2.8133333333
A child in a purple hat is climbing a rocky wall with bare hands	The child is rock climbing	3.900004
A kid in a purple hat is climbing a rocky wall with bare hands	The young kid is not rock climbing	3.26
A child in a purple hat is climbing a rocky wall with bare hands	The young child is rock climbing	3.74
